show_id,VIMP_ACT_rate,VIMP_COMM_rate,VIMP_MENTAL_rate,VIMP_CAUSE_rate,VIMP_OCCUR_rate,VIMP_EXIST_rate,VIMP_ASPECT_rate,VIMP_DOAUX_rate,VIMP_NONE_rate,youknow_rate,lets_rate,episodes,words,VIMP_ACT_z,VIMP_COMM_z,VIMP_MENTAL_z,VIMP_CAUSE_z,VIMP_OCCUR_z,VIMP_EXIST_z,VIMP_ASPECT_z,VIMP_DOAUX_z,VIMP_NONE_z,youknow_z,lets_z
1043245989,3.2747576672090832,0.9348181409708651,1.0028312255306648,3.895557949680447,0.13602616911959955,0.12444947387537832,0.15628538579698673,0.25324020846733963,3.530892049487478,50.13722001581666,3.8087327353487876,465.0,6910435.0,-0.823415500792721,-1.0750686584014355,-1.1847489851514605,-1.347899924572962,0.2113387173966959,-0.5513797749496028,-1.0054057581590665,-1.3642025535536428,-1.2212997927419285,0.4075489786998344,-1.3401706459479399
1050430296,5.4132938744266506,2.63318887837455,5.643085750794101,5.13452995883335,0.06027327904720001,0.12054655809440001,1.7441580124283502,0.6705402294001,9.8998860835026,39.821802050496956,5.047887120203001,430.0,2654576.0,-0.2618227524362872,0.7220959131302058,0.431663081735185,-1.0187362696644866,-0.35679107233871393,-0.5605556520620256,2.0282350441454837,-0.8709984694055757,0.2590839036475761,-0.07221044243346461,-1.0100479975225323
1057255460,6.650121499717056,1.893694220164145,10.984905925561543,7.744913470749451,0.12575313180777525,0.5104097702786171,0.4734235550410362,0.9098608948444915,10.829563821563703,40.81798713619434,7.648749311131741,386.0,1351855.0,0.06297578171326086,-0.060414978811023194,2.2924624285430895,-0.32522312235569645,0.13429322748426217,0.3560249575149906,-0.399511258782279,-0.5881469867855307,0.4751745074339165,-0.02587890437435792,-0.31715329033080625
1060110806,2.4141191373496924,1.6917842773552965,1.9008812105115689,7.303185610785448,0.11785463505171727,0.08363877326250903,1.4674802945149312,0.3991850542074295,4.91948057280394,56.6538635980868,7.253762699312147,383.0,2630359.0,-1.0494244669696513,-0.2740699764299518,-0.871917259114171,-0.4425790882584793,0.07505626243967696,-0.6473270089433906,1.4996404956448905,-1.191711323338799,-0.8985417873281041,0.7106313320540986,-0.4223815233744263
1072469956,10.944942854417938,3.153679246749044,9.058829372545805,7.687664482654917,0.08226989339345332,1.4138233531319386,1.075602680292186,3.4096300261953436,14.089481001901044,50.5045734443144,7.629770853970634,209.0,3281881.0,1.1908222591991517,1.2728630862010626,1.6215222106968872,-0.3404327364727198,-0.19182136792896715,2.4799785560930094,0.7509558089279667,2.366313313153355,1.232896719070076,0.42463420673421276,-0.3222093338856937
1093260018,6.630255764386747,1.4105972859121474,3.546676641764803,6.723323788814973,0.11661535591006623,0.14913309938498856,0.5965323975399542,0.9631979877571817,8.749515597752374,33.501124889663934,6.625770558390205,1147.0,8918208.0,0.057758917549532135,-0.5716135503198995,-0.2986117259325384,-0.596633768470495,0.06576194512060468,-0.4933477990947512,-0.16431102831952063,-0.5251082359071491,-0.0083036465396418,-0.36617860019950155,-0.5896846708154804
1111319839,3.1907974258595426,2.3074338035279847,2.9141568608589123,7.679919321551589,0.07544742681835372,0.21691135210276694,0.35208799181898404,0.6695959130128892,5.630264226319646,54.81255558353398,7.601328251949137,483.0,3181023.0,-0.8454639760689504,0.37739174070325615,-0.518947184005872,-0.3424904306884023,-0.2429883464704292,-0.3339990063628748,-0.6313236278524055,-0.8721145505834756,-0.7333300558199382,0.6249940006187759,-0.32978671667367565
1112258664,2.1056714137211543,0.7407302601627775,0.9238321222254866,7.190909491917301,0.09155093103135453,0.14981061441494378,0.3745265360373594,0.2829756050060049,2.9462754168272274,37.06980425578664,7.032776065590416,162.0,1201517.0,-1.1304247344667417,-1.2804465864768901,-1.2122679721295435,-0.4724080249677482,-0.12221565444783372,-0.4917549400617719,-0.5884546457038887,-1.3290584886579573,-1.3571857626464674,-0.20020301368837212,-0.4812544884242302
1138657182,4.54568014640714,1.6583460499457592,2.867638775203118,9.233166605873775,0.07090315652974742,0.20877040533758962,0.7838737860788743,1.8040914272569066,7.393623600351995,52.95677979921802,9.118933742575848,198.0,2538674.0,-0.4896634485095138,-0.30945329781660313,-0.5351515526613229,0.07016824869025143,-0.2770693606878315,-0.35313862691531206,0.19360589190458435,0.46873805666566126,-0.3234618012335196,0.5386837881746575,0.07451798494715754
1147092464,8.55731915605136,1.8281877071666417,3.7103602069631045,11.351396936756961,0.19113534687855552,0.5296345871520279,0.8900195541673196,2.1345878815521124,9.847117985369247,50.00304941125936,11.211328285609317,567.0,6853782.0,0.5638176051366247,-0.1297319905629205,-0.24159328254821968,0.6329286924295825,0.6246452663978465,0.4012231034752489,0.39639806028410807,0.859349590042783,0.24681869634028447,0.4013088426440853,0.631952019430557
